Date,stn_Tmax,stn_Tmin,stn_RHmax,stn_RHmin,stn_WSmean,stn_SR,stn_Pr,stn_ETo,cdb_Tmax,cdb_Tmin,cdb_RHmax,cdb_RHmin,cdb_WSmean,cdb_SR,cdb_Pr,cdb_ETo
1987-05-26,22.0,3,55,21,1.4849442,14.04739799208565,0,1.045836093130929,22.23,6.92,66.74,26.12,1.98,13.39,0.0,2.89
1987-05-27,20.5,3.2,75,27,1.09953,14.18388524075296,0,1.123438393085235,20.82,6.12,80.12,38.12,1.43,14.69,0.0,2.31
1987-05-28,22.6,2,60,20,1.2766122,14.61605831384671,0,1.031791839795482,22.53,4.71,72.25,25.61,1.49,14.71,0.0,2.58
1987-05-29,24.0,0.5,50,9,1.0960578,14.65492750758401,0,0.8506679546559843,22.86,5.08,60.28,23.24,1.38,15.02,0.0,2.53
1987-05-30,22.6,-1,34,11,1.0729098,14.59773330543508,0,0.8048891075066587,22.13,3.55,62.48,18.41,1.26,14.97,0.0,2.39
1987-05-31,21.8,-1.8,35,19,1.2800844,14.44551709890154,0,0.8826511354743001,21.34,2.63,67.71,27.99,1.75,14.48,0.0,2.58
1987-06-01,21.6,3,51,21,1.718739,11.38586294502942,0,0.9124235231705741,21.52,6.02,63.25,32.85,2.33,12.59,0.04,2.8
1987-06-02,17.5,0.4,70,29,1.6597116,13.85977420216066,0,0.9791332987134657,17.01,5.05,71.14,40.38,2.02,13.48,0.0,2.31
1987-06-03,16.0,-2.5,80,20,1.1041596,14.19935789741047,0,0.8891722839020404,16.34,1.16,75.89,27.39,1.47,14.66,0.0,2.08
1987-06-04,20.0,-1.8,52,23,2.968731,13.67364675357259,0,0.8862228961004415,18.41,3.52,63.14,30.46,2.38,13.96,0.35,2.58
1987-06-05,11.0,2.5,74,26,2.910861,9.796251727866977,0,0.811402217105559,10.7,3.25,78.84,40.55,4.18,10.4,0.92,2.13
1987-06-06,13.0,-7.2,66,18,1.3992966,14.16745126464952,0,0.7573455845424909,13.16,-3.06,76.5,32.58,1.59,14.64,0.0,1.85
1987-06-07,17.0,-5.6,50,14,1.5231384,13.84321076246982,0,0.7373559359988637,16.21,-0.69,69.17,22.78,1.76,13.46,0.0,2.22
1987-06-08,18.0,-3.8,39,18,1.2627234,13.61791755083455,0,0.7598799755342218,16.47,-0.31,63.88,23.28,1.05,14.27,0.0,1.78
1987-06-09,19.0,-1.5,36,22,1.3935096,13.96597282715973,0,0.805401558717267,17.87,0.49,58.84,27.11,1.76,14.03,0.0,2.26
1987-06-10,19.6,0,58,27,1.4201298,13.55624943732414,0,0.8965332524742753,18.85,4.32,61.33,35.45,1.71,13.37,0.0,2.22
1987-06-11,20.0,2,61,24,3.2847012,13.81304160343937,0,0.902660682448937,18.76,5.31,71.13,34.58,1.83,13.29,0.0,2.27
1987-06-12,18.5,6.3,65,30,6.24996,7.171663337190738,0,0.8332595627349517,18.26,8.27,75.43,48.35,4.14,10.75,8.23,2.73
1987-06-13,17.0,7,67,36,1.85184,9.989932387514635,0,0.9167297135369893,15.83,6.65,81.63,58.17,2.6,8.22,4.88,1.79
1987-06-14,19.4,2.5,87,24,1.226844,13.55622313523113,0,0.946793080972492,18.44,6.82,78.85,43.89,1.54,13.35,0.0,1.97
1987-06-15,20.8,0,69,16,1.5636474,13.72694237846672,0,0.8175770255487647,19.11,3.51,85.38,32.74,1.48,13.74,0.0,2.03
1987-06-16,20.8,-2.5,57,14,1.2881862,13.80571020728856,0,0.7461782494800256,18.66,0.91,75.77,24.74,1.55,13.96,0.0,2.14
1987-06-17,20.5,-2.6,37,14,3.5890974,13.69888718635032,0,0.6974773155383365,18.05,1.4,65.41,22.88,2.76,13.95,0.0,2.78
1987-06-18,9.5,0.6,71,30,2.748825,13.78253768713083,0,0.8211314741373043,9.07,0.7,76.95,33.84,4.29,13.93,0.04,2.22
1987-06-19,11.8,-6,67,15,2.5543818,13.6808891884276,0,0.6912058035045592,10.79,-2.73,73.7,34.27,1.72,13.79,0.0,1.65
1987-06-20,12.6,-5,71,22,1.3923522,13.76949741138825,0,0.7470504055194307,12.46,-1.01,77.96,32.23,1.83,13.7,0.0,1.84
1987-06-21,13.8,-4.5,51,25,1.4907312,13.6729720661064,0,0.7460405907422908,13.66,-0.44,70.63,32.14,1.89,13.72,0.0,1.96
1987-06-22,13.2,-3.5,57,24,1.8958212,13.67279643129389,0,0.7533317047563132,13.28,-0.5,66.95,40.49,1.85,13.67,0.0,1.82
1987-06-23,14.8,-3.5,66,25,1.452537,13.39367886625164,0,0.782811830328571,14.31,-0.95,79.15,37.22,1.7,13.58,0.0,1.8
1987-06-24,16.0,-1.2,58,27,2.899287,12.27226630548688,0,0.7969038511433281,15.35,1.67,72.3,36.71,2.37,12.44,0.0,2.18
1987-06-25,8.8,1.5,84,51,1.5358698,6.645417702676739,2.2,1.357962973408822,10.1,2.41,77.01,60.7,2.52,9.33,3.55,1.4
1987-06-26,14.5,-1.6,92,30,1.7777664,13.60332844150695,0,0.8760225343084977,14.77,1.61,89.52,42.16,2.89,13.39,0.0,2.1
1987-06-27,18.5,-1.4,87,22,1.1886498,13.33357686448137,0,0.8602781463999343,17.07,1.26,86.79,33.65,1.78,13.59,0.0,2.02
1987-06-28,19.5,-0.6,86,23,1.1249928,13.91280901171847,0,0.8987779579675995,19.2,1.55,86.1,28.07,1.67,13.57,0.0,2.19
1987-06-29,21.4,-0.8,72,18,1.0867986,13.74197221862913,0,0.8423188960273922,20.33,0.95,84.18,26.29,1.57,13.85,0.0,2.25
1987-06-30,20.5,-1.4,57,18,1.1736036,13.85618759571957,0,0.8041548956217109,20.05,0.82,83.87,25.41,1.34,13.83,0.0,2.09
1987-07-01,19.4,-2.6,61,23,1.1574,13.50078466275299,0,0.8349370875688285,18.87,1.59,67.98,28.49,1.14,13.66,0.0,1.9
1987-07-02,18.5,-2.5,66,23,1.8472104,13.80901778762462,0,0.8458508260320065,18.26,1.66,75.82,29.34,1.99,13.78,0.0,2.38
1987-07-03,12.0,-2.5,69,30,1.6469802,12.88843576593814,0,0.8116564971295493,12.12,0.7,74.92,37.86,2.36,11.94,0.01,1.85
1987-07-04,14.6,-5.5,93,26,1.3391118,14.05592185014445,0,0.8466646157232328,13.94,-1.73,86.12,39.89,1.75,13.92,0.0,1.78
1987-07-05,16.0,-5,87,24,1.059021,14.08844193542989,0,0.8548346563037986,16.52,-1.63,88.26,31.07,1.33,14.13,0.0,1.87
1987-07-06,17.0,-5,70,14,1.846053,14.12340167608191,0,0.7786636404392727,16.86,-1.54,76.01,25.74,1.81,14.08,0.0,2.23
1987-07-07,17.0,-3.2,72,21,1.1909646,14.06519876749212,0,0.8565727635468287,17.07,-0.14,80.18,28.55,1.57,14.12,0.0,2.1
1987-07-08,18.0,-4,59,22,1.0196694,14.10475174113087,0,0.8513776273555655,17.66,-0.02,73.83,28.03,1.17,14.08,0.0,1.91
1987-07-09,18.5,-2.5,60,24,1.2256866,13.95453342310238,0,0.8918572565258913,17.66,0.77,68.25,30.55,1.67,13.99,0.0,2.22
1987-07-10,18.0,-2,59,26,1.6018416,14.09462204320068,0,0.9150181504366511,17.58,1.97,65.73,31.15,1.89,13.97,0.0,2.36
1987-07-11,17.5,-3.5,61,20,2.048598,14.23757261162783,0,0.8676338687585491,17.16,1.1,60.77,23.99,1.54,14.22,0.0,2.2
1987-07-12,16.4,0.8,76,19,1.7453592,14.38340489130515,0,0.9447406779987314,17.41,2.86,78.45,25.1,2.51,14.07,0.0,2.84
1987-07-13,16.8,-5,42,13,1.1597148,14.3377142212302,0,0.7823755508570562,17.15,-2.03,60.3,17.75,1.23,14.34,0.0,2.05
1987-07-14,19.4,-4.6,35,14,1.406241,14.39119558990422,0,0.8071673928159054,18.72,-0.37,56.4,20.41,1.5,14.0,0.0,2.3
1987-07-15,19.8,-1.2,36,18,1.221057,14.44691810313687,0,0.8839124907128493,19.37,1.74,58.82,23.32,1.32,14.38,0.0,2.22
1987-07-16,18.8,1.5,35,21,1.6458228,14.30844385140104,0,0.9277214892125044,18.39,4.03,58.35,28.4,2.24,14.5,0.0,2.78
1987-07-17,16.2,0.4,41,28,2.3865588,10.91813416787989,0,0.8885533100636872,17.71,3.32,54.4,32.07,2.5,13.33,0.0,2.75
1987-07-18,19.5,1.5,47,18,5.700195,12.05500083314568,0,0.9218308994396932,20.27,5.36,63.7,32.07,3.33,13.85,0.0,3.4
1987-07-19,20.0,10.5,42,28,6.370329599999999,5.554638995257638,12.8,7.003191520655394,17.37,8.55,69.0,52.8,4.77,7.6,12.29,2.83
1987-07-20,6.0,1.4,83,51,2.4085494,8.476464500479077,0,0.8130256975938199,9.24,0.32,85.23,58.93,3.09,10.79,9.81,1.49
1987-07-21,8.0,-4.1,96,39,2.3113278,12.3238865683928,0,0.9015196096397348,8.86,-2.39,93.61,44.22,2.91,12.19,0.11,1.58
1987-07-22,14.8,-3,90,27,1.6967484,14.9979718888074,0,1.067923317527953,13.7,-1.8,87.55,34.72,2.36,15.05,0.0,2.11
1987-07-23,16.5,-2.2,87,30,1.0196694,14.97007642835373,0,1.126768768992957,15.05,-1.36,85.42,39.16,1.36,14.94,0.0,1.83
1987-07-24,16.5,-1.4,94,34,1.0972152,14.74047246923188,0,1.175060380845229,15.27,-0.04,88.41,42.47,1.3,15.01,0.0,1.83
1987-07-25,17.5,-1.4,92,27,1.4976756,14.10266567999306,0,1.136587746428687,16.58,0.77,81.93,33.99,1.91,14.87,0.0,2.23
1987-07-26,20.5,-1.6,70,22,2.7291492,15.30201271920307,0,1.160137205526159,18.63,2.96,72.01,30.56,2.42,15.04,0.0,2.77
1987-07-27,15.4,-2,94,17,1.2708252,15.5883915783121,0,1.127886676180085,15.66,0.35,87.34,32.43,1.67,15.54,0.0,2.17
1987-07-28,16.0,-2,64,22,1.602999,15.56871273733132,0,1.124469138228543,16.4,1.46,70.85,29.77,1.78,15.55,0.0,2.4
1987-07-29,16.8,-4.5,76,23,1.1574,15.75740723907064,0,1.144371691035913,16.69,-1.63,82.59,28.27,1.46,15.78,0.0,2.25
1987-07-30,20.0,-1.8,67,17,1.5752214,15.84460480962874,0,1.182130030526587,19.44,2.86,68.51,22.1,2.13,15.95,0.0,3.03
1987-07-31,21.0,-2,55,20,1.1446686,15.93354114689052,0,1.213873006366002,20.54,0.14,68.36,21.07,1.57,16.08,0.0,2.71
1987-08-01,21.5,-1,52,20,1.4421204,16.12948196804101,0,1.250419739053545,20.38,0.72,68.85,18.75,1.76,16.26,0.0,2.87
1987-08-02,21.4,-1.8,55,20,1.2569364,16.32813815822274,0,1.269366670304198,20.48,1.0,68.92,19.86,1.71,16.42,0.0,2.87
1987-08-03,22.0,-1.6,55,21,1.44675,16.31673716194419,0,1.307003839055791,20.6,0.97,73.1,17.86,2.01,16.29,0.0,3.07
1987-08-04,18.8,-0.4,52,29,2.2696614,16.51967376679596,0,1.358756438460688,18.7,3.14,55.13,21.02,2.7,16.49,0.0,3.25
1987-08-05,16.8,-2.5,94,28,1.6469802,16.40280958458128,0,1.36426410418991,17.26,1.06,85.64,36.24,1.78,16.2,0.0,2.47
1987-08-06,17.5,1.4,68,31,1.9073952,16.50127038447854,0,1.443322546195169,18.29,3.71,67.37,37.67,2.26,16.35,0.0,2.88
1987-08-07,17.0,1,72,25,3.1157208,16.27531822531821,0,1.403562613952588,17.71,4.43,72.91,34.57,2.14,16.19,0.0,2.78
1987-08-08,17.0,5,45,24,2.0578572,16.70243088669504,0,1.432800427080478,17.35,3.77,69.32,34.88,2.07,16.73,0.0,2.8
1987-08-09,18.0,0,60,22,2.5439652,17.13436262265605,0,1.429111203749307,17.58,2.93,66.38,31.79,2.03,16.86,0.0,2.81
1987-08-10,22.5,3.4,44,17,4.5231192,15.58452687872392,0,1.410137096410768,21.56,4.51,61.31,28.63,2.84,16.56,0.0,3.68
1987-08-11,25.5,10.6,34,16,4.270805999999999,15.79345319678243,0,1.516865082131118,24.72,8.36,61.14,21.81,3.8,16.76,0.0,4.93
1987-08-12,13.4,2,60,26,2.511558,12.99242046645764,0,1.258525312621522,15.26,3.23,60.9,38.26,2.58,15.85,0.0,2.85
1987-08-13,15.0,-4.5,58,16,2.986092,17.90085171241444,0,1.361169590985778,16.16,0.33,62.26,18.04,2.34,17.98,0.0,3.2
1987-08-14,20.0,1.8,61,29,6.0543594,11.69697582981284,0,1.325296413871406,20.89,4.87,70.66,42.99,4.82,11.71,1.37,3.59
1987-08-15,12.5,10,71,64,2.4733638,6.218780937045318,32.4,3.51848263543758,14.23,8.71,85.81,75.0,1.98,4.55,15.68,1.29
1987-08-16,12.5,6,93,50,1.695591,12.99533947216496,0,1.483923045293003,13.98,5.83,93.45,60.64,2.48,11.76,26.33,1.85
1987-08-17,16.5,-1.8,95,22,1.1435112,16.29207366736657,0,1.516452734102897,16.26,1.3,97.79,32.67,1.29,16.99,0.0,2.38
1987-08-18,19.5,0.5,87,21,1.533555,18.58727340041021,0,1.754866813289696,18.59,1.85,80.6,32.38,1.69,18.11,0.0,2.84
1987-08-19,21.0,-0.4,86,18,2.3981328,18.47305055482373,0,1.744993799614514,21.07,1.84,78.7,22.35,1.48,18.52,0.0,3.01
1987-08-20,20.5,7,71,34,1.8159606,18.47362828280494,0,2.023126232582082,20.37,6.24,86.47,41.8,2.5,18.1,0.0,3.18
1987-08-21,22.8,6,76,27,1.539342,18.47365794985396,0,2.027656307325698,21.13,5.61,78.94,33.51,1.87,18.33,0.0,3.16
1987-08-22,22.5,4.5,74,23,2.3877162,18.94442831589658,0,1.994077991778474,21.84,5.51,75.24,27.21,2.29,18.68,0.0,3.62
1987-08-23,21.8,5,57,26,1.8911916,19.06423489362738,0,1.995828944279505,21.09,5.19,73.8,28.13,2.13,18.43,0.02,3.56
1987-08-24,14.5,1,81,31,2.1828564,19.42286538592274,0,1.869785548783132,15.22,2.72,89.82,27.29,2.44,18.6,0.0,2.98
1987-08-25,11.5,0.5,94,52,1.637721,10.68161437716787,20.8,2.810121951279172,9.82,1.03,81.63,64.53,1.43,10.4,9.69,1.39
1987-08-26,13.5,4.6,94,49,2.5497522,11.23794274674893,0,1.441259305649446,14.8,2.63,88.65,50.84,1.66,13.81,0.4,2.14
1987-08-27,16.4,2,89,38,1.0891134,19.79071981781033,0,2.074422640580605,16.82,1.16,89.23,44.41,1.32,19.25,0.0,2.58
1987-08-28,19.8,2.3,39,24,2.1076254,20.0358255381453,0,1.987563587673344,19.47,2.74,77.28,31.8,1.16,19.66,0.0,2.9
1987-08-29,21.8,5,71,26,4.510387799999999,19.05877370331409,0,2.150375042578848,20.79,6.32,71.95,31.76,4.34,18.6,0.0,4.24
1987-08-30,19.2,2.8,66,21,1.6759152,19.79259594567193,0,2.055419014557584,19.69,3.74,59.24,24.98,1.92,20.47,0.0,3.55
1987-08-31,24.5,4,56,12,1.8379512,20.03839570536305,0,2.097793695008832,23.87,5.49,56.18,17.74,2.41,20.6,0.0,4.44
1987-09-01,25.0,3.2,56,14,2.0856348,19.53967972780344,0,2.101192617922937,25.6,5.08,56.47,17.42,1.77,20.38,0.06,4.14
1987-09-02,20.0,3.3,51,37,1.7904978,7.287402922830072,3.5,3.565036237102783,20.79,11.12,78.47,48.04,2.21,7.69,5.45,2.41
1987-09-03,20.0,11.5,87,47,1.556703,9.729899198311736,0.9,2.068045244152823,21.07,11.34,87.43,62.35,1.74,13.19,7.33,2.55
1987-09-04,21.0,9,91,32,1.9976724,19.26755556641661,0,2.471828100199273,20.22,9.07,94.72,47.86,1.98,16.21,1.5,2.92
1987-09-05,22.0,4.4,82,33,2.4814656,19.25706458200303,0,2.356320840231304,20.02,6.43,89.64,44.81,2.93,17.26,0.49,3.22
1987-09-06,19.2,10,86,46,2.615724,11.21007053103654,2,2.622803168646766,18.79,10.5,84.45,56.55,2.39,11.78,2.92,2.46
1987-09-07,16.0,11,89,60,2.3634108,7.567616987068383,31.4,3.481297573184754,17.56,9.74,87.59,56.74,2.67,8.02,7.34,1.92
1987-09-08,18.5,8.5,95,60,1.8819324,10.45777763571347,12.5,3.202685130538462,18.25,10.28,90.5,69.54,1.86,12.23,6.49,2.32
1987-09-09,20.5,5.3,97,35,1.0254564,21.27171043769222,0,2.639250296161318,20.77,7.39,95.02,47.83,1.13,17.32,0.04,2.86
1987-09-10,21.4,6.4,95,34,1.226844,21.78409781958095,0,2.759745851902202,22.87,6.92,86.35,42.3,1.37,21.6,0.0,3.58
1987-09-11,24.5,7.3,89,26,1.3703616,21.90773265751321,0,2.827842977913347,24.29,7.41,85.63,31.96,1.36,21.9,0.0,3.81
1987-09-12,25.5,8.5,75,27,2.791648799999999,20.45515222124262,0.3,3.031043018831057,25.45,9.42,71.84,29.27,2.84,21.42,3.92,4.68
1987-09-13,18.5,4,91,26,1.2661956,22.5493036346627,0,2.639592579770646,19.85,5.25,86.98,28.02,1.45,22.85,0.13,3.61
1987-09-14,24.0,4.6,85,18,1.6180452,22.54065565781379,0,2.741308502981572,23.76,6.06,66.45,21.15,1.83,22.78,0.0,4.33
1987-09-15,29.0,6.4,57,14,2.291652,22.79644212872248,0,2.803457663333857,26.9,6.78,62.8,13.26,2.5,23.22,0.0,5.33
1987-09-16,20.0,7.6,73,23,2.1273012,15.29576571123757,0,2.110456516758742,20.62,7.61,76.93,31.16,2.66,22.21,0.0,4.3
1987-09-17,20.5,5.3,69,34,4.7083032,19.95112056718383,0,2.560557802537589,19.75,8.29,69.12,42.21,2.97,17.5,0.72,3.69
1987-09-18,20.0,7.4,80,37,4.1041404,16.55059635272362,0,2.322671233318209,18.58,7.82,77.83,45.55,3.5,13.33,0.07,3.21
1987-09-19,18.6,10.4,66,45,2.8090098,11.22196613313818,0,1.822838514488172,19.93,11.67,66.77,47.25,2.9,15.05,7.03,3.46
1987-09-20,22.4,9.4,86,44,1.8796176,15.2364257664232,0.8,2.803301164612669,20.87,11.31,88.24,54.35,2.03,13.37,9.85,2.85
1987-09-21,21.0,7.6,89,49,5.688620999999999,11.22099589437323,31.4,5.426628714417179,21.28,8.61,84.29,63.23,3.26,14.56,9.51,2.92
1987-09-22,18.5,12.5,93,64,5.9687118,9.229441407467537,23.2,3.360102744654281,17.41,8.03,90.47,78.28,5.31,7.24,42.1,1.64
1987-09-23,12.5,4,96,59,1.79397,11.0785106488201,0,1.61212374991137,15.39,4.6,88.22,49.33,2.53,21.97,5.76,3.19
1987-09-24,18.8,2.5,98,40,1.3634172,23.86940116773737,0,2.985170106985509,18.67,2.26,86.65,41.06,1.37,24.47,0.0,3.49
1987-09-25,19.4,6.5,95,40,1.6573968,10.92999934573701,0,1.785334572419905,20.7,7.15,80.51,38.05,2.05,20.39,0.01,3.65
1987-09-26,21.0,8,86,48,3.567106799999999,12.24754834965595,6.5,4.035708360949077,17.74,9.76,80.38,60.16,4.06,15.34,1.46,3.2
1987-09-27,12.5,6.5,94,71,2.395818,9.376110055074088,28,2.096694797438038,14.23,7.56,79.23,55.45,2.04,10.48,22.86,1.99
1987-09-28,16.0,6.5,96,44,2.280078,16.45466146131842,2,2.874135005982545,14.44,5.71,86.25,58.53,2.59,12.49,8.79,2.21
1987-09-29,16.5,7.6,92,49,2.0995236,9.769100792566897,0,1.655311589969195,16.37,6.77,85.71,57.46,2.98,11.17,6.71,2.25
1987-09-30,20.4,6.5,89,34,2.1446622,24.39705251242889,0,3.282177593029436,19.52,7.35,90.82,41.75,2.5,20.34,0.04,3.59
1987-10-01,16.0,4.5,85,29,3.1157208,24.64578730512589,0,3.039915802296882,16.32,6.81,71.32,38.97,3.24,23.57,0.02,3.98
1987-10-02,16.5,1.5,69,24,3.506922,25.46406489320175,0,2.960279519227478,16.12,1.12,65.6,34.32,2.83,26.4,0.0,3.98
1987-10-03,17.5,3.8,74,29,1.8541548,25.57110704351381,0,3.15395094170277,17.44,3.69,72.7,32.88,2.48,25.82,0.0,4.12
1987-10-04,20.0,4.2,84,27,1.0254564,25.67675620809501,0,3.297342902905754,18.99,5.56,70.22,30.91,1.26,25.59,0.0,3.98
1987-10-05,22.0,4,86,22,1.180548,24.91768865773342,0,3.258945727710359,20.83,4.11,73.26,28.32,1.65,20.73,0.05,3.72
1987-10-06,24.0,12,75,31,1.5543882,21.55359053523893,0.3,3.533687844799937,22.11,8.46,79.76,33.86,1.29,19.5,0.55,3.55
1987-10-07,24.8,12.4,86,31,2.0127186,23.81329315870673,0,3.672164860952265,23.07,10.51,84.14,37.87,1.91,21.64,2.53,4.13
1987-10-08,27.5,12.8,65,25,3.1226652,23.47086746867982,0,3.602842319078321,25.82,11.29,76.14,25.91,2.53,24.49,1.53,5.17
1987-10-09,19.5,12,97,46,1.7048502,12.78281024605404,3,3.135519793490553,19.46,11.01,66.81,47.31,2.34,13.02,3.54,2.99
1987-10-10,23.5,6,95,30,1.6307766,26.42619227386506,0,3.71951677883712,24.12,7.31,87.67,18.47,1.49,27.19,0.0,4.9
1987-10-11,27.0,8.5,56,20,1.7511462,24.61748892676761,0,3.516351233251905,25.6,11.0,42.41,19.66,2.48,23.63,0.52,5.58
1987-10-12,23.4,5,75,25,1.452537,24.7063720552235,0,3.405795625851956,24.22,8.75,61.75,18.38,1.91,27.6,0.0,5.32
1987-10-13,24.0,6.4,87,34,3.6145602,16.83999590712102,0,2.663307544028197,19.23,9.75,77.22,39.6,3.13,17.02,3.25,3.54
1987-10-14,21.5,10,85,40,1.8645714,17.6434596809345,6,4.884710002063287,22.36,9.95,82.29,44.78,2.53,20.87,0.81,4.25
1987-10-15,24.5,7.2,89,27,3.6469674,27.33315093423118,0,3.932758280269315,25.1,8.38,84.72,21.66,1.82,26.29,0.04,5.13
1987-10-16,25.0,12,70,33,2.2430412,26.97676742724673,0,4.120320821879209,23.69,10.71,75.57,38.13,2.8,23.93,0.15,4.96
1987-10-17,26.4,9.4,87,27,1.1273076,27.21173383545506,0,4.108348704864087,26.82,10.59,82.53,23.58,1.23,26.26,0.06,5.04
1987-10-18,29.0,9.5,77,25,1.1134188,27.89320459425818,0,4.248092077418136,29.28,11.35,68.36,23.16,1.16,25.39,0.0,5.16
1987-10-19,30.5,12,81,15,2.9907216,25.43667000839307,0,3.985154083881459,30.14,13.8,67.42,15.75,2.77,23.62,0.48,6.31
1987-10-20,26.5,14.4,60,27,3.268497599999999,23.26673530729752,0,3.737335476709628,27.37,14.22,72.0,26.13,3.4,23.2,9.81,5.84
1987-10-21,24.5,13.4,75,32,1.9201266,12.22714461126937,16.5,7.874352805681956,22.88,13.51,86.23,41.09,2.83,20.17,7.22,4.31
1987-10-22,26.0,12.5,86,27,1.3680468,25.36310887127854,0,4.044618890869751,25.82,11.13,83.1,34.7,1.85,25.53,0.43,5.03
1987-10-23,28.6,11.6,84,25,1.5810084,27.99827502709518,0,4.426870997133682,28.7,12.8,68.8,25.16,1.8,25.7,0.0,5.64
1987-10-24,31.0,12.8,76,26,3.4351632,26.26118449754687,0.1,4.435050073111173,29.89,14.23,60.22,25.06,3.0,24.37,3.25,6.24
1987-10-25,31.5,14.2,74,26,2.0810052,25.27224362827041,0,4.266838105051712,30.79,15.1,69.52,22.54,3.11,26.32,0.73,6.98
1987-10-26,29.5,11.5,91,17,3.9212712,24.88436337253744,0,4.004912754285264,29.53,15.28,69.07,18.89,3.07,24.21,0.06,6.64
1987-10-27,32.5,13.5,68,20,2.3194296,28.59511717508107,0,4.624703075573483,31.12,13.42,78.29,19.77,3.32,24.08,0.98,6.73
1987-10-28,31.5,12.4,84,20,1.9826262,28.96918104732447,0,4.684113504456676,31.44,14.76,77.18,24.33,3.07,26.32,0.24,6.97
1987-10-29,33.0,14,76,21,2.2303098,28.12309836089957,0,4.682525512058184,33.6,14.43,82.08,18.13,2.43,27.37,0.0,7.11
1987-10-30,31.4,17.8,64,18,2.384244,22.69154439140085,0,3.940014135402887,33.04,16.51,71.57,17.43,2.92,22.94,0.75,6.87
1987-10-31,28.5,16.5,67,27,2.2384116,19.0761442825743,4.5,6.843818022584988,31.42,15.91,72.46,24.06,2.26,22.53,3.34,5.88
1987-11-01,30.5,13.5,84,23,2.609937,28.16144322211582,0,4.67199439502062,30.36,14.95,78.31,25.04,2.63,23.86,0.64,6.14
1987-11-02,31.5,16,72,24,3.5509032,22.69950730049061,0.7,4.777687254960623,32.01,15.03,77.21,25.38,3.12,24.39,1.47,6.73
1987-11-03,28.6,15.5,66,31,2.7441954,16.60568519376565,0,3.083571216113578,31.14,16.02,67.59,26.59,2.65,21.24,1.21,6.07
1987-11-04,33.6,14,78,20,2.4965118,27.56903656513803,0,4.674402849195709,32.88,15.9,74.96,25.2,2.54,23.84,3.45,6.49
1987-11-05,34.0,14,73,19,2.7997506,27.93194509610628,0,4.704245671230116,33.16,16.3,69.54,23.67,2.69,23.02,2.14,6.61
1987-11-06,32.0,18.4,57,14,3.6562266,27.67722676275513,0,4.615821874075891,30.88,17.47,77.59,20.34,3.24,25.61,0.5,7.07
1987-11-07,31.5,15.4,71,15,2.5902612,29.73670472041006,0,4.86979100772277,30.64,15.66,84.58,22.0,3.22,26.48,0.06,7.16
1987-11-08,33.6,9.5,71,16,1.973367,29.63495172959069,0,4.684312262080409,33.13,15.16,69.88,13.89,2.69,27.29,1.06,7.33
1987-11-09,31.5,17.2,76,27,1.9722096,19.62464677296681,2,5.569657612263793,29.03,17.25,56.27,31.25,2.32,18.34,2.13,5.18
1987-11-10,30.0,16,92,21,1.9942002,19.04331601038245,0,3.526450577711723,28.77,16.56,81.06,22.11,2.33,19.33,0.22,5.35
1987-11-11,26.5,13.8,70,35,3.506922,20.78653604490557,46.2,10.70815902199785,24.05,14.52,74.56,45.52,3.36,16.93,7.57,4.37
1987-11-12,19.4,13,95,59,3.2603958,10.41978885170027,1.6,2.436745579523172,21.24,14.0,84.5,65.36,2.78,10.66,22.17,2.71
1987-11-13,23.0,14,90,46,3.368034,15.26464808809632,22.5,6.171319477395224,24.06,14.43,92.72,53.33,2.51,18.53,11.97,4.14
1987-11-14,26.0,12.3,93,38,2.0451258,25.56350883123704,0.9,4.799352289674498,24.86,13.87,87.03,50.95,1.84,24.47,12.24,4.75
1987-11-15,30.5,14.3,85,22,1.2986028,28.09371388893227,0,4.793710082722336,28.18,16.01,69.07,28.9,2.17,28.51,0.36,6.27
1987-11-16,29.0,10.5,72,15,1.4374908,30.93876435116514,0,4.784006583667421,27.18,12.8,58.72,21.84,1.94,30.62,0.0,6.38
1987-11-17,29.5,9.5,87,15,1.8391086,30.82331040421192,0,4.813883028080769,28.43,11.01,73.55,20.37,1.86,31.42,0.0,6.51
1987-11-18,31.8,10.8,83,26,1.8715158,21.02684646527579,7.4,8.965281262951152,26.33,14.11,61.37,41.23,3.0,21.22,6.53,5.12
1987-11-19,29.2,12.8,90,18,1.9467468,30.27509689815187,0,4.971731253404388,27.86,14.95,81.8,19.62,2.56,28.58,0.02,6.72
1987-11-20,27.2,8.5,75,18,1.3333248,24.05687755379058,0,3.826337118943345,28.05,9.9,77.19,18.44,1.62,31.13,0.02,6.33
1987-11-21,29.2,12.5,88,26,2.204847,30.81502675024691,0,5.139383985299037,28.77,14.76,86.04,29.04,2.4,28.76,1.49,6.44
1987-11-22,29.4,12.4,77,28,3.020814,31.16183822016458,0,5.172484757688605,28.76,14.04,74.66,33.42,3.22,27.04,0.27,6.57
1987-11-23,32.0,16.9,74,21,2.6874828,27.59108139839223,0,4.867587810744418,28.88,15.87,76.01,36.51,2.12,26.48,6.75,5.93
1987-11-24,32.6,16,64,23,2.5775298,22.91731087160111,0.1,4.270647291485289,31.26,16.29,74.56,26.47,3.07,25.5,3.85,6.73
1987-11-25,30.8,13,90,15,1.6330914,31.56966415854988,0,5.207483013571822,30.43,13.01,80.67,16.03,2.2,32.7,0.0,7.38
